2021-03-07 02:18:56:1856 info: Catalog for 201302 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201303 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201401 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201402 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201403 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201501 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201502 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201503 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201601 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201602 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201603 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201701 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201702 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201703 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201801 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201802 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201803 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201901 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201902 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 201903 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 202001 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 202002 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 202003 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 202101 exists, skipping
2021-03-07 02:18:56:1856 info: Catalog for 202102 exists, skipping
2021-03-07 02:18:56:1856 info: Insecure API listening on port 3001
2021-03-07 02:19:17:1917 info: Updating static catalog
2021-03-07 02:19:17:1917 info: Fetched 36 seasons
2021-03-07 02:19:17:1917 info: Catalog for 200903 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201001 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201002 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201003 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201101 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201102 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201103 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201201 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201202 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201203 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201301 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201302 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201303 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201401 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201402 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201403 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201501 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201502 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201503 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201601 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201602 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201603 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201701 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201702 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201703 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201801 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201802 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201803 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201901 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201902 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 201903 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 202001 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 202002 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 202003 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 202101 exists, skipping
2021-03-07 02:19:17:1917 info: Catalog for 202102 exists, skipping
2021-03-07 02:19:17:1917 info: Insecure API listening on port 3001
2021-03-07 02:21:44:2144 info: Updating static catalog
2021-03-07 02:21:44:2144 info: Fetched 36 seasons
2021-03-07 02:21:44:2144 info: Catalog for 200903 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201001 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201002 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201003 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201101 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201102 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201103 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201201 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201202 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201203 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201301 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201302 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201303 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201401 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201402 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201403 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201501 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201502 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201503 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201601 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201602 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201603 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201701 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201702 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201703 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201801 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201802 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201803 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201901 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201902 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 201903 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 202001 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 202002 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 202003 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 202101 exists, skipping
2021-03-07 02:21:44:2144 info: Catalog for 202102 exists, skipping
2021-03-07 02:21:44:2144 info: Insecure API listening on port 3001
2021-03-07 02:22:47:2247 info: Updating static catalog
2021-03-07 02:22:47:2247 info: Fetched 36 seasons
2021-03-07 02:22:47:2247 info: Catalog for 200903 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201001 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201002 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201003 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201101 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201102 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201103 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201201 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201202 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201203 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201301 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201302 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201303 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201401 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201402 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201403 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201501 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201502 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201503 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201601 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201602 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201603 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201701 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201702 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201703 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201801 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201802 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201803 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201901 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201902 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 201903 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 202001 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 202002 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 202003 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 202101 exists, skipping
2021-03-07 02:22:47:2247 info: Catalog for 202102 exists, skipping
2021-03-07 02:22:47:2247 info: Insecure API listening on port 3001
2021-03-07 02:23:05:235 info: Updating static catalog
2021-03-07 02:23:05:235 info: Fetched 36 seasons
2021-03-07 02:23:05:235 info: Catalog for 200903 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201001 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201002 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201003 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201101 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201102 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201103 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201201 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201202 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201203 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201301 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201302 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201303 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201401 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201402 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201403 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201501 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201502 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201503 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201601 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201602 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201603 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201701 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201702 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201703 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201801 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201802 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201803 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201901 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201902 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 201903 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 202001 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 202002 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 202003 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 202101 exists, skipping
2021-03-07 02:23:05:235 info: Catalog for 202102 exists, skipping
2021-03-07 02:23:05:235 info: Insecure API listening on port 3001
2021-03-07 02:23:44:2344 info: Updating static catalog
2021-03-07 02:23:44:2344 info: Fetched 36 seasons
2021-03-07 02:23:44:2344 info: Catalog for 200903 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201001 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201002 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201003 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201101 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201102 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201103 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201201 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201202 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201203 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201301 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201302 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201303 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201401 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201402 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201403 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201501 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201502 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201503 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201601 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201602 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201603 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201701 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201702 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201703 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201801 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201802 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201803 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201901 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201902 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 201903 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 202001 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 202002 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 202003 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 202101 exists, skipping
2021-03-07 02:23:44:2344 info: Catalog for 202102 exists, skipping
2021-03-07 02:23:44:2344 info: Insecure API listening on port 3001
2021-03-07 02:23:55:2355 info: Updating static catalog
2021-03-07 02:23:56:2356 info: Fetched 36 seasons
2021-03-07 02:23:56:2356 info: Catalog for 200903 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201001 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201002 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201003 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201101 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201102 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201103 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201201 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201202 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201203 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201301 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201302 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201303 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201401 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201402 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201403 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201501 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201502 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201503 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201601 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201602 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201603 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201701 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201702 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201703 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201801 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201802 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201803 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201901 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201902 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 201903 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 202001 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 202002 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 202003 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 202101 exists, skipping
2021-03-07 02:23:56:2356 info: Catalog for 202102 exists, skipping
2021-03-07 02:23:56:2356 info: Insecure API listening on port 3001
2021-03-07 02:24:02:242 info: Updating static catalog
2021-03-07 02:24:02:242 info: Fetched 36 seasons
2021-03-07 02:24:02:242 info: Catalog for 200903 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201001 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201002 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201003 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201101 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201102 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201103 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201201 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201202 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201203 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201301 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201302 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201303 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201401 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201402 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201403 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201501 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201502 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201503 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201601 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201602 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201603 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201701 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201702 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201703 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201801 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201802 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201803 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201901 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201902 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 201903 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 202001 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 202002 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 202003 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 202101 exists, skipping
2021-03-07 02:24:02:242 info: Catalog for 202102 exists, skipping
2021-03-07 02:24:02:242 info: Insecure API listening on port 3001
2021-03-07 02:24:07:247 info: Updating static catalog
2021-03-07 02:24:07:247 info: Fetched 36 seasons
2021-03-07 02:24:07:247 info: Catalog for 200903 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201001 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201002 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201003 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201101 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201102 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201103 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201201 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201202 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201203 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201301 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201302 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201303 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201401 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201402 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201403 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201501 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201502 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201503 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201601 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201602 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201603 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201701 exists, skipping
2021-03-07 02:24:07:247 info: Catalog for 201702 exists, skipping
